Id,Book,Section_Id,File_Name,URL,Section_Roman,Book,,
577,Book 3: Vana Parva,Book03_62,mahabharata_03262.txt,https://www.mahabharataonline.com/translation/mahabharata_03262.php,Section CCLXII,Book,3,Book03
578,Book 3: Vana Parva,Book03_63,mahabharata_03263.txt,https://www.mahabharataonline.com/translation/mahabharata_03263.php,Section CCLXIII,Book,3,Book03
579,Book 3: Vana Parva,Book03_64,mahabharata_03264.txt,https://www.mahabharataonline.com/translation/mahabharata_03264.php,Section CCLXIV,Book,3,Book03
580,Book 3: Vana Parva,Book03_65,mahabharata_03265.txt,https://www.mahabharataonline.com/translation/mahabharata_03265.php,Section CCLXV,Book,3,Book03
581,Book 3: Vana Parva,Book03_66,mahabharata_03266.txt,https://www.mahabharataonline.com/translation/mahabharata_03266.php,Section CCLXVI,Book,3,Book03
582,Book 3: Vana Parva,Book03_67,mahabharata_03267.txt,https://www.mahabharataonline.com/translation/mahabharata_03267.php,Section CCLXVII,Book,3,Book03
583,Book 3: Vana Parva,Book03_68,mahabharata_03268.txt,https://www.mahabharataonline.com/translation/mahabharata_03268.php,Section CCLXVIII,Book,3,Book03
584,Book 3: Vana Parva,Book03_69,mahabharata_03269.txt,https://www.mahabharataonline.com/translation/mahabharata_03269.php,Section CCLXIX,Book,3,Book03
585,Book 3: Vana Parva,Book03_70,mahabharata_03270.txt,https://www.mahabharataonline.com/translation/mahabharata_03270.php,Section CCLXX,Book,3,Book03
586,Book 3: Vana Parva,Book03_71,mahabharata_03271.txt,https://www.mahabharataonline.com/translation/mahabharata_03271.php,Section CCLXXI,Book,3,Book03
587,Book 3: Vana Parva,Book03_72,mahabharata_03272.txt,https://www.mahabharataonline.com/translation/mahabharata_03272.php,Section CCLXXII,Book,3,Book03
588,Book 3: Vana Parva,Book03_73,mahabharata_03273.txt,https://www.mahabharataonline.com/translation/mahabharata_03273.php,Section CCLXXIII,Book,3,Book03
589,Book 3: Vana Parva,Book03_74,mahabharata_03274.txt,https://www.mahabharataonline.com/translation/mahabharata_03274.php,Section CCLXXIV,Book,3,Book03
590,Book 3: Vana Parva,Book03_75,mahabharata_03275.txt,https://www.mahabharataonline.com/translation/mahabharata_03275.php,Section CCLXXV,Book,3,Book03
591,Book 3: Vana Parva,Book03_76,mahabharata_03276.txt,https://www.mahabharataonline.com/translation/mahabharata_03276.php,Section CCLXXVI,Book,3,Book03
592,Book 3: Vana Parva,Book03_77,mahabharata_03277.txt,https://www.mahabharataonline.com/translation/mahabharata_03277.php,Section CCLXXVII,Book,3,Book03
593,Book 3: Vana Parva,Book03_78,mahabharata_03278.txt,https://www.mahabharataonline.com/translation/mahabharata_03278.php,Section CCLXXVIII,Book,3,Book03
594,Book 3: Vana Parva,Book03_79,mahabharata_03279.txt,https://www.mahabharataonline.com/translation/mahabharata_03279.php,Section CCLXXIX,Book,3,Book03
595,Book 3: Vana Parva,Book03_80,mahabharata_03280.txt,https://www.mahabharataonline.com/translation/mahabharata_03280.php,Section CCLXXX,Book,3,Book03
596,Book 3: Vana Parva,Book03_81,mahabharata_03281.txt,https://www.mahabharataonline.com/translation/mahabharata_03281.php,Section CCLXXXI,Book,3,Book03
597,Book 3: Vana Parva,Book03_82,mahabharata_03282.txt,https://www.mahabharataonline.com/translation/mahabharata_03282.php,Section CCLXXXII,Book,3,Book03
598,Book 3: Vana Parva,Book03_83,mahabharata_03283.txt,https://www.mahabharataonline.com/translation/mahabharata_03283.php,Section CCLXXXIII,Book,3,Book03
599,Book 3: Vana Parva,Book03_84,mahabharata_03284.txt,https://www.mahabharataonline.com/translation/mahabharata_03284.php,Section CCLXXXIV,Book,3,Book03
600,Book 3: Vana Parva,Book03_85,mahabharata_03285.txt,https://www.mahabharataonline.com/translation/mahabharata_03285.php,Section CCLXXXV,Book,3,Book03
601,Book 3: Vana Parva,Book03_86,mahabharata_03286.txt,https://www.mahabharataonline.com/translation/mahabharata_03286.php,Section CCLXXXVI,Book,3,Book03
602,Book 3: Vana Parva,Book03_87,mahabharata_03287.txt,https://www.mahabharataonline.com/translation/mahabharata_03287.php,Section CCLXXXVII,Book,3,Book03
603,Book 3: Vana Parva,Book03_88,mahabharata_03288.txt,https://www.mahabharataonline.com/translation/mahabharata_03288.php,Section CCLXXXVIII,Book,3,Book03
604,Book 3: Vana Parva,Book03_89,mahabharata_03289.txt,https://www.mahabharataonline.com/translation/mahabharata_03289.php,Section CCLXXXIX,Book,3,Book03
605,Book 3: Vana Parva,Book03_90,mahabharata_03290.txt,https://www.mahabharataonline.com/translation/mahabharata_03290.php,Section CCLXL,Book,3,Book03
606,Book 3: Vana Parva,Book03_91,mahabharata_03291.txt,https://www.mahabharataonline.com/translation/mahabharata_03291.php,Section CCLXLI,Book,3,Book03
607,Book 3: Vana Parva,Book03_92,mahabharata_03292.txt,https://www.mahabharataonline.com/translation/mahabharata_03292.php,Section CCLXLII,Book,3,Book03
608,Book 3: Vana Parva,Book03_93,mahabharata_03293.txt,https://www.mahabharataonline.com/translation/mahabharata_03293.php,Section CCLXLIII,Book,3,Book03
609,Book 3: Vana Parva,Book03_94,mahabharata_03294.txt,https://www.mahabharataonline.com/translation/mahabharata_03294.php,Section CCLXLIV,Book,3,Book03
610,Book 3: Vana Parva,Book03_95,mahabharata_03295.txt,https://www.mahabharataonline.com/translation/mahabharata_03295.php,Section CCLXLV,Book,3,Book03
611,Book 3: Vana Parva,Book03_96,mahabharata_03296.txt,https://www.mahabharataonline.com/translation/mahabharata_03296.php,Section CCLXLVI,Book,3,Book03
612,Book 3: Vana Parva,Book03_97,mahabharata_03297.txt,https://www.mahabharataonline.com/translation/mahabharata_03297.php,Section CCLXLVII,Book,3,Book03
613,Book 3: Vana Parva,Book03_98,mahabharata_03298.txt,https://www.mahabharataonline.com/translation/mahabharata_03298.php,Section CCLXLVIII,Book,3,Book03
614,Book 3: Vana Parva,Book03_99,mahabharata_03299.txt,https://www.mahabharataonline.com/translation/mahabharata_03299.php,Section CCLXLIX,Book,3,Book03
615,Book 3: Vana Parva,Book03_00,mahabharata_03300.txt,https://www.mahabharataonline.com/translation/mahabharata_03300.php,Section CCC,Book,3,Book03
616,Book 3: Vana Parva,Book03_01,mahabharata_03301.txt,https://www.mahabharataonline.com/translation/mahabharata_03301.php,Section CCCI,Book,3,Book03
617,Book 3: Vana Parva,Book03_02,mahabharata_03302.txt,https://www.mahabharataonline.com/translation/mahabharata_03302.php,Section CCCII,Book,3,Book03
618,Book 3: Vana Parva,Book03_03,mahabharata_03303.txt,https://www.mahabharataonline.com/translation/mahabharata_03303.php,Section CCCIII,Book,3,Book03
619,Book 3: Vana Parva,Book03_04,mahabharata_03304.txt,https://www.mahabharataonline.com/translation/mahabharata_03304.php,Section CCCIV,Book,3,Book03
620,Book 3: Vana Parva,Book03_05,mahabharata_03305.txt,https://www.mahabharataonline.com/translation/mahabharata_03305.php,Section CCCV,Book,3,Book03
621,Book 3: Vana Parva,Book03_06,mahabharata_03306.txt,https://www.mahabharataonline.com/translation/mahabharata_03306.php,Section CCCVI,Book,3,Book03
622,Book 3: Vana Parva,Book03_07,mahabharata_03307.txt,https://www.mahabharataonline.com/translation/mahabharata_03307.php,Section CCCVII,Book,3,Book03
623,Book 3: Vana Parva,Book03_08,mahabharata_03308.txt,https://www.mahabharataonline.com/translation/mahabharata_03308.php,Section CCCVIII,Book,3,Book03
624,Book 3: Vana Parva,Book03_09,mahabharata_03309.txt,https://www.mahabharataonline.com/translation/mahabharata_03309.php,Section CCCIX,Book,3,Book03
625,Book 3: Vana Parva,Book03_10,mahabharata_03310.txt,https://www.mahabharataonline.com/translation/mahabharata_03310.php,Section CCCX,Book,3,Book03
626,Book 3: Vana Parva,Book03_11,mahabharata_03311.txt,https://www.mahabharataonline.com/translation/mahabharata_03311.php,Section CCCXI,Book,3,Book03
627,Book 3: Vana Parva,Book03_12,mahabharata_03312.txt,https://www.mahabharataonline.com/translation/mahabharata_03312.php,Section CCCXII,Book,3,Book03
629,Book 4: Virata Parva,Book04_01,mahabharata_04001.txt,https://www.mahabharataonline.com/translation/mahabharata_04001.php,Section I,Book,4,Book04
630,Book 4: Virata Parva,Book04_02,mahabharata_04002.txt,https://www.mahabharataonline.com/translation/mahabharata_04002.php,Section II,Book,4,Book04
631,Book 4: Virata Parva,Book04_03,mahabharata_04003.txt,https://www.mahabharataonline.com/translation/mahabharata_04003.php,Section III,Book,4,Book04
632,Book 4: Virata Parva,Book04_04,mahabharata_04004.txt,https://www.mahabharataonline.com/translation/mahabharata_04004.php,Section IV,Book,4,Book04
633,Book 4: Virata Parva,Book04_05,mahabharata_04005.txt,https://www.mahabharataonline.com/translation/mahabharata_04005.php,Section V,Book,4,Book04
634,Book 4: Virata Parva,Book04_06,mahabharata_04006.txt,https://www.mahabharataonline.com/translation/mahabharata_04006.php,Section VI,Book,4,Book04
635,Book 4: Virata Parva,Book04_07,mahabharata_04007.txt,https://www.mahabharataonline.com/translation/mahabharata_04007.php,Section VII,Book,4,Book04
636,Book 4: Virata Parva,Book04_08,mahabharata_04008.txt,https://www.mahabharataonline.com/translation/mahabharata_04008.php,Section VIII,Book,4,Book04
637,Book 4: Virata Parva,Book04_09,mahabharata_04009.txt,https://www.mahabharataonline.com/translation/mahabharata_04009.php,Section IX,Book,4,Book04
638,Book 4: Virata Parva,Book04_10,mahabharata_04010.txt,https://www.mahabharataonline.com/translation/mahabharata_04010.php,Section X,Book,4,Book04
639,Book 4: Virata Parva,Book04_11,mahabharata_04011.txt,https://www.mahabharataonline.com/translation/mahabharata_04011.php,Section XI,Book,4,Book04
640,Book 4: Virata Parva,Book04_12,mahabharata_04012.txt,https://www.mahabharataonline.com/translation/mahabharata_04012.php,Section XII,Book,4,Book04
641,Book 4: Virata Parva,Book04_13,mahabharata_04013.txt,https://www.mahabharataonline.com/translation/mahabharata_04013.php,Section XIII,Book,4,Book04
642,Book 4: Virata Parva,Book04_14,mahabharata_04014.txt,https://www.mahabharataonline.com/translation/mahabharata_04014.php,Section XIV,Book,4,Book04
643,Book 4: Virata Parva,Book04_15,mahabharata_04015.txt,https://www.mahabharataonline.com/translation/mahabharata_04015.php,Section XV,Book,4,Book04
644,Book 4: Virata Parva,Book04_16,mahabharata_04016.txt,https://www.mahabharataonline.com/translation/mahabharata_04016.php,Section XVI,Book,4,Book04
645,Book 4: Virata Parva,Book04_17,mahabharata_04017.txt,https://www.mahabharataonline.com/translation/mahabharata_04017.php,Section XVII,Book,4,Book04
646,Book 4: Virata Parva,Book04_18,mahabharata_04018.txt,https://www.mahabharataonline.com/translation/mahabharata_04018.php,Section XVIII,Book,4,Book04
647,Book 4: Virata Parva,Book04_19,mahabharata_04019.txt,https://www.mahabharataonline.com/translation/mahabharata_04019.php,Section XIX,Book,4,Book04
648,Book 4: Virata Parva,Book04_20,mahabharata_04020.txt,https://www.mahabharataonline.com/translation/mahabharata_04020.php,Section XX,Book,4,Book04
649,Book 4: Virata Parva,Book04_21,mahabharata_04021.txt,https://www.mahabharataonline.com/translation/mahabharata_04021.php,Section XXI,Book,4,Book04
650,Book 4: Virata Parva,Book04_22,mahabharata_04022.txt,https://www.mahabharataonline.com/translation/mahabharata_04022.php,Section XXII,Book,4,Book04
651,Book 4: Virata Parva,Book04_23,mahabharata_04023.txt,https://www.mahabharataonline.com/translation/mahabharata_04023.php,Section XXII,Book,4,Book04
652,Book 4: Virata Parva,Book04_24,mahabharata_04024.txt,https://www.mahabharataonline.com/translation/mahabharata_04024.php,Section XXIV,Book,4,Book04
653,Book 4: Virata Parva,Book04_25,mahabharata_04025.txt,https://www.mahabharataonline.com/translation/mahabharata_04025.php,Section XXV,Book,4,Book04
654,Book 4: Virata Parva,Book04_26,mahabharata_04026.txt,https://www.mahabharataonline.com/translation/mahabharata_04026.php,Section XXVI,Book,4,Book04
655,Book 4: Virata Parva,Book04_27,mahabharata_04027.txt,https://www.mahabharataonline.com/translation/mahabharata_04027.php,Section XXVII,Book,4,Book04
656,Book 4: Virata Parva,Book04_28,mahabharata_04028.txt,https://www.mahabharataonline.com/translation/mahabharata_04028.php,Section XXVIII,Book,4,Book04
657,Book 4: Virata Parva,Book04_29,mahabharata_04029.txt,https://www.mahabharataonline.com/translation/mahabharata_04029.php,Section XXIX,Book,4,Book04
658,Book 4: Virata Parva,Book04_30,mahabharata_04030.txt,https://www.mahabharataonline.com/translation/mahabharata_04030.php,Section XXX,Book,4,Book04
659,Book 4: Virata Parva,Book04_31,mahabharata_04031.txt,https://www.mahabharataonline.com/translation/mahabharata_04031.php,Section XXXI,Book,4,Book04
660,Book 4: Virata Parva,Book04_32,mahabharata_04032.txt,https://www.mahabharataonline.com/translation/mahabharata_04032.php,Section XXXII,Book,4,Book04
661,Book 4: Virata Parva,Book04_33,mahabharata_04033.txt,https://www.mahabharataonline.com/translation/mahabharata_04033.php,Section XXXIII,Book,4,Book04
662,Book 4: Virata Parva,Book04_34,mahabharata_04034.txt,https://www.mahabharataonline.com/translation/mahabharata_04034.php,Section XXXIV,Book,4,Book04
663,Book 4: Virata Parva,Book04_35,mahabharata_04035.txt,https://www.mahabharataonline.com/translation/mahabharata_04035.php,Section XXXV,Book,4,Book04
664,Book 4: Virata Parva,Book04_36,mahabharata_04036.txt,https://www.mahabharataonline.com/translation/mahabharata_04036.php,Section XXXVI,Book,4,Book04
665,Book 4: Virata Parva,Book04_37,mahabharata_04037.txt,https://www.mahabharataonline.com/translation/mahabharata_04037.php,Section XXXVII,Book,4,Book04
666,Book 4: Virata Parva,Book04_38,mahabharata_04038.txt,https://www.mahabharataonline.com/translation/mahabharata_04038.php,Section XXXVIII,Book,4,Book04
667,Book 4: Virata Parva,Book04_39,mahabharata_04039.txt,https://www.mahabharataonline.com/translation/mahabharata_04039.php,Section XXXIX,Book,4,Book04
668,Book 4: Virata Parva,Book04_40,mahabharata_04040.txt,https://www.mahabharataonline.com/translation/mahabharata_04040.php,Section XL,Book,4,Book04
669,Book 4: Virata Parva,Book04_41,mahabharata_04041.txt,https://www.mahabharataonline.com/translation/mahabharata_04041.php,Section XLI,Book,4,Book04
670,Book 4: Virata Parva,Book04_42,mahabharata_04042.txt,https://www.mahabharataonline.com/translation/mahabharata_04042.php,Section XLII,Book,4,Book04
671,Book 4: Virata Parva,Book04_43,mahabharata_04043.txt,https://www.mahabharataonline.com/translation/mahabharata_04043.php,Section XLIII,Book,4,Book04
672,Book 4: Virata Parva,Book04_44,mahabharata_04044.txt,https://www.mahabharataonline.com/translation/mahabharata_04044.php,Section XLIV,Book,4,Book04
673,Book 4: Virata Parva,Book04_45,mahabharata_04045.txt,https://www.mahabharataonline.com/translation/mahabharata_04045.php,Section XLV,Book,4,Book04
674,Book 4: Virata Parva,Book04_46,mahabharata_04046.txt,https://www.mahabharataonline.com/translation/mahabharata_04046.php,Section XLVI,Book,4,Book04
675,Book 4: Virata Parva,Book04_47,mahabharata_04047.txt,https://www.mahabharataonline.com/translation/mahabharata_04047.php,Section XLVII,Book,4,Book04
676,Book 4: Virata Parva,Book04_48,mahabharata_04048.txt,https://www.mahabharataonline.com/translation/mahabharata_04048.php,Section XLVIII,Book,4,Book04
677,Book 4: Virata Parva,Book04_49,mahabharata_04049.txt,https://www.mahabharataonline.com/translation/mahabharata_04049.php,Section XLIX,Book,4,Book04
678,Book 4: Virata Parva,Book04_50,mahabharata_04050.txt,https://www.mahabharataonline.com/translation/mahabharata_04050.php,Section L,Book,4,Book04
679,Book 4: Virata Parva,Book04_51,mahabharata_04051.txt,https://www.mahabharataonline.com/translation/mahabharata_04051.php,Section LI,Book,4,Book04
680,Book 4: Virata Parva,Book04_52,mahabharata_04052.txt,https://www.mahabharataonline.com/translation/mahabharata_04052.php,Section LII,Book,4,Book04
681,Book 4: Virata Parva,Book04_53,mahabharata_04053.txt,https://www.mahabharataonline.com/translation/mahabharata_04053.php,Section LIII,Book,4,Book04
682,Book 4: Virata Parva,Book04_54,mahabharata_04054.txt,https://www.mahabharataonline.com/translation/mahabharata_04054.php,Section LIV,Book,4,Book04
683,Book 4: Virata Parva,Book04_55,mahabharata_04055.txt,https://www.mahabharataonline.com/translation/mahabharata_04055.php,Section LV,Book,4,Book04
684,Book 4: Virata Parva,Book04_56,mahabharata_04056.txt,https://www.mahabharataonline.com/translation/mahabharata_04056.php,Section LVI,Book,4,Book04
685,Book 4: Virata Parva,Book04_57,mahabharata_04057.txt,https://www.mahabharataonline.com/translation/mahabharata_04057.php,Section LVII,Book,4,Book04
686,Book 4: Virata Parva,Book04_58,mahabharata_04058.txt,https://www.mahabharataonline.com/translation/mahabharata_04058.php,Section LVIII,Book,4,Book04
687,Book 4: Virata Parva,Book04_59,mahabharata_04059.txt,https://www.mahabharataonline.com/translation/mahabharata_04059.php,Section LIX,Book,4,Book04
688,Book 4: Virata Parva,Book04_60,mahabharata_04060.txt,https://www.mahabharataonline.com/translation/mahabharata_04060.php,Section LX,Book,4,Book04
689,Book 4: Virata Parva,Book04_61,mahabharata_04061.txt,https://www.mahabharataonline.com/translation/mahabharata_04061.php,Section LXI,Book,4,Book04
690,Book 4: Virata Parva,Book04_62,mahabharata_04062.txt,https://www.mahabharataonline.com/translation/mahabharata_04062.php,Section LXII,Book,4,Book04
691,Book 4: Virata Parva,Book04_63,mahabharata_04063.txt,https://www.mahabharataonline.com/translation/mahabharata_04063.php,Section LXIII,Book,4,Book04
692,Book 4: Virata Parva,Book04_64,mahabharata_04064.txt,https://www.mahabharataonline.com/translation/mahabharata_04064.php,Section LXIV,Book,4,Book04
693,Book 4: Virata Parva,Book04_65,mahabharata_04065.txt,https://www.mahabharataonline.com/translation/mahabharata_04065.php,Section LXV,Book,4,Book04
